ID,Title,Author
201563,"The Possible Trinity: Optimal interest rate,exchange rate, and taxes on capital flows in a DSGE model for a Small Open Economy",Guillermo Escudé
201562,Does Competition for Novice Borrowers Hurt Access to Finance? An Analysis in a Context of High Risk and Low Outreach,Verónica Balzarotti & Alejandra Anastasi
201361,A DSGE Model for a SOE with Systematic Interest and Foreign Exchange Policies in Wich Policymakers Exploit the Risk Premium for Stabilization Purposes,Guillermo Escudé
201360,Stock Market Development and Economic Growth. Some Evidence for Argentina,Luis Lanteri
201259,"Argentina’s Economic and Financial Map: A Geo-referenced System of Financial Services Market, Demand and Supply Indicators at the Local Level",Emilio Blanco & Andrés Denes & Gastón Repetto
201258,How do Firms in Argentina get Financing to Export?,Tomás Castagnino & Laura D´Amato & Máximo Sangiácomo
201257,Common Drivers in Emerging Market Spreads and Commodity Prices,Diego Bastourre & Jorge Carrera & Javier Ibarlucia & Mariano Sardi
201256,Credit vs. Payment Services: Financial Development and Economic Activity Revisited,Ricardo Bebczuk & Tamara Burdisso & Máximo Sangiácomo
201155,A New Look into Credit Procyclicality: International Panel Evidence,Ricardo Bebczuk & Tamara Burdisso & Jorge Carrera & Máximo Sangiácomo
201154,Regulatory Solutions to Bank Loans Pro-Cyclicality. Is the Cure Worse than the Illness?,Verónica Balzarotti & Alejandra Anastasi
201153,Foreign Exchange Regulatory Framework and Characteristics of the Argentine Exchange Market Regarding the Transfer of Funds from and to Foreign Countries,Miguel Pesce
201152,What Drives firms´ Geographic Diversification in International Markets?,Tomás Castagnino
201151,"Simultaneous Use of Formal Credit, Informal Loans and Dissaving: Exploring the Financial Behavior of Households in Argentina",Andrés Denes & Carlos Maya & Gastón Repetto & Nicolas Grosman
201050,"Commodity Prices: Structural Factors, Financial Markets and Non-Linear Dynamics",Diego Bastourre & Jorge Carrera & Javier Ibarlucia
201049,An Assessment of Competition in the Argentine Banking Sector: Empirical Evidence with Data at Bank Level,Gustavo Hector González Padilla
201048,Center and Periphery: the Propagation of the Global Crisis to Latin America,Sebastián Katz & Eduardo Corso
201047,Dynamic and Stochastic General Equilibrium (DSGE) Models: An Introduction,Guillermo Escudé
201046,Relevance of Seasonal Adjustment in Short-Term Analysis: Effects of the Domestic Calendar in the Series of Banknotes and Coins of Argentina,Tamara Burdisso & Emilio Blanco & Mariano Sardi
200945,"The G20, the Crisis and the Redesign of the International Financial Architecture",Jorge Carrera
200944,Response of the Argentine Soybean Sown Area to Prices,Luis Lanteri
200943,Is Consumption Credit Inflationary? An Empirical Assessment for 30 Countries,Ricardo Bebczuk
200942,ARGEMmy: An Intermediate DSGE Model Calibrated/Estimated for Argentina: Two Policy Rules are Often Better than One,Guillermo Escudé
200941,Determinants of the Inter-Bank Interest Rate in Argentina,Alejandra Anastasi & Pedro Elosegui & Máximo Sangiácomo
200940,Studying the Short-Run Dynamics of Inflation: Estimating a Hybrid New-Keynesian Phillips Curve for Argentina (1993-2007),Laura D´Amato & Lorena Garegnani
200839,Dangerous Liaisons? An Empirical Assessment of Inflation Targeting and Exchange Rate Regimes,Horacio Aguirre & Tamara Burdisso
200838,"Regime Dependence, Common Shocks and the Inflation-Relative Price Variability Relation",Tomás Castagnino & Laura D´Amato
200837,Credit Scoring Models: Lack of Information and the Use of Data from a Credit Risk Register,Verónica Balzarotti & Fernando Castelpoggi
200836,"Productive, Geographic and Debtor Diversification and Its Effect on the Quality of the Credit Portfolio in Argentina",Alejandra Anastasi & Ricardo Bebczuk & Pedro Elosegui & Máximo Sangiácomo
200835,Forecasting Inflation in Argentina: Individual Models or Forecast Pooling?,Laura D´Amato & Lorena Garegnani & Emilio Blanco
200834,"Argentina 2002-2005: Use of Bank Financing, Long-Term Credit and Their Impact on Companies’ Microeconomic Performance",Alejandra Anastasi & Gustavo González Padilla & Gastón Repetto
200833,Imports-Exports Correlation: A New Puzzle?,Ricardo Bebczuk
200832,Aggregate Indicators of Economic Activity for Argentina: The Principal Components Method,Pedro Elosegui & Lorena Garegnani & Emilio Blanco
200831,Market Power Evolution of Financial Intermediation Services in Argentina: Effects of Favorable Macroeconomic Perspectives?,Karina Otero
200830,Business Cycle Accounting for Argentina Utilizing Capital Utilization,Tiago Cavalcanti & Pedro Elosegui & George McCandless & Emilio Blanco
200729,A Model of Bank Reserves with Macroeconomic and Financial Corrections,Emiliano Rodríguez Villegas
200728,Money Demand in an Open Economy: The Case of Argentina 1993-2006,Marisol Rodríguez Chatruc
200727,Monetary Space in Latin America: A Criterion to Regime Selection,Eduardo Ariel Corso
200726,"Industrial Diversification, Financial Development and Productive Investments",Alfredo Schclarek
200725,"Monetary Policy Under Uncertainty, Regime Change and High Volatility",Emiliano Basco & Tomás Castagnino & Sebastián Katz & Sebastián Vargas
200724,"The Asymmetrical Impact of Restrictions to Financing in Argentina. Comparison by Sector, Size and Origin of Ownership (1995-2003)",Pedro Elosegui & Paula Español & Demian Panigo & Emilio Blanco
200723,Inflation Persistence and Changes in the Monetary Regime: The Argentine Case,Laura D´Amato & Lorena Garegnani & Juan M. Sotes Paladino
200722,Investment and Growth: Half a Century of a Subtle and Frequently Misunderstood Relationship,Sebastián Katz & Luis Lanteri & Sebastián Vargas
200721,"ARGEM: A DSGE Model with Banks and Monetary Policy Regimes with Two Feedback Rules, Calibrated for Argentina",Guillermo Escudé
200720,Risky Banking and Credit Rationing,Pedro Elosegui & Anne P. Villamil
200719,Efficiency of Lending Sectoral Allocation in Argentina,Ricardo Bebczukegui & Máximo Sangiácomo
200718,The BCRA’s Small Economic Model,Pedro Elosegui & Guillermo Escudé & Lorena Garegnani & Juan Martín Sotes Paladino
200717,Macroeconomic Shocks and Financial Vulnerability,Jorge Carrera & Luis N. Lanteri
200716,Determinants of the Non-Performing Loans Portfolio in Argentine Banks,Ricardo Bebczuk & Máximo Sangiácomo
200615,Bancarization and Determinants of Availability of Banking Services in Argentina,Alejandra Anastasi & Emilio Blanco & Pedro Elosegui & Máximo Sangiácomo
200614,The Economic Policy of Foreign Reserve Accumulation: New International Evidence,Martín Redrado & Jorge Carrera & Diego Bastourre & Javier Ibarlucia
200613,Understanding the Money-Prices Relationship Under Low and High Inflation Regimes: Argentina 1970-2005,Emiliano Basco & Laura D´Amato & Lorena Garegnani
200612,Alternative Monetary Regimes in a DSGE Model of a Small Open Economy with Two Sectors and Sticky Prices and Wages,Guillermo Escudé
200611,Towards an Estimation of Money Demand with Forecasting Purposes,Horacio Aguirre & Tamara Burdisso & Federico Grillo
200610,A Model of Working Capital with Idiosyncratic Production Risk and Firm Failure,George McCandless
200609,Argentina 1999 – 2005: Analyzing the Market of Bank Lending for Companies During Times of Sudden Changes of Economic Regimes,Gustavo Gonzalez Padilla & Laura Orué & Gastón Repetto
200608,Corporate Self-Financing and Growth,Ricardo Bebczuk & Lorena Garegnani
200607,A Bayesian Method of Forecast Averaging for Models Known Only by Their Historic Outputs: An Application to the BCRA´s REM,Pedro Elosegui & Francisco Lepone & George McCandless
200606,Real Interest Rate Risk in the Argentine Banking System. A Measuring Model,Verónica Balzarotti
200605,The Use of Collateral in the Argentine Banking System,Ricardo Bebczuk & Máximo Sangiácomo
200604,Credit Scoring Models with Truncated Samples and Their Validation,Verónica Balzarotti & Matías Gutiérrez Girault & Verónica Vallés
200603,The Feldstein-Horioka Paradox: A New Perspective from the Institutional Sector Level,Ricardo Bebczuk & Klaus Schmidt-Hebbel
200602,Methodological Alternatives for the Analysis of Financial Constraints in Argentina,Pedro Elosegui & Paula Español & Demian Panigo & Juan Sotes Paladino
200501,Evaluating Alternative Core Inflation Measures for Argentina,Laura D´Amato & PLidia Sanz & Juan Sotes Paladino
8655,Working Paper â€“ WP/18/03-The Impact of the Global Financial Safety Net on Emerging Market Bond Spreads,Jenny Kilp & Vafa Anvari & Samantha Springfield & Crystal Roberts
8605,Working Paper â€“ WP/18/02- Short-lived supply shocks to potential growth,Byron Botha & Franz Ruch & Rudi Steinbach
8421,Working Paper – WP/18/01- Aggregate public-private remuneration patterns in South Africa,Andreas Wörgötter & Sihle Nomdebevana
8169,Working Paper â€“ WP/17/03- Order flow and rand/dollar exchange rate dynamics,Aadila Hoosain & Alta Joubert & Alain Kabundi
8008,Working Paper â€“ WP/17/02- Estimating a time-varying financial conditions index for South Africa,Alain Kabundi & Asi Mbelu
8000,Working Paperâ€“ WP/17/01- The Quarterly Projection Model of the SARB,Byron Botha & Shaun de Jager & Franz Ruch & Rudi Steinbach
7556,Working Paperâ€“ WP/16/10- Has the Exchange Rate Pass-Through changed in South Africa?,Alain Kabundi & Asi Mbelu
7434,Working Paperâ€“ WP/16/09- Qualitative Guidance and Predictability of Monetary Policy in South Africa,Alain Kabundi & Ntuthuko Tsokodibane
7355,Working Paper â€“ WP/16/08- Modeling and Forecasting Daily Financial and Commodity Term Structures- A Unified Global Approach,Shakill Hassan & Leonardo Morales-Arias
7354,Working Paper â€“ WP/16/07- Decomposing inflation using micro-price data- Sticky-price inflation,Franz Ruch & Neil Rankin & Stan du Plessis
7353,Working Paper â€“ WP/16/06- Decomposing inflation using micro-price-level data- South Africaâ€™s pricing dynamics,Franz Ruch & Neil Rankin & Stan du Plessis
7277,Working Paper WP/16/05- Estimating a Time-Varying Phillips Curve for South Africa,Alain Kabundi & Eric Schaling & Modeste Some
7276,Working Paper â€“ WP/16/04- Accounting for Productivity Growth- Schumpeterian versus Semi-Endogenous Explanations,Johannes Fedderke & Yang Liu
7275,Working Paper â€“ WP/16/03- Inflation in South Africa- An Assessment of Alternative Inflation Models,Johannes Fedderke & Yang Liu
7191,Working Paper â€“ WP/16/02- Estimating South Africaâ€™s output gap and potential growth rate,Johannes Fedderke & Daniel Mengisteab
7068,Working Paper â€“ WP/16/01- Nowcasting Real GDP growth in South Africa,Alain Kabundi & Elmarie Nel & Franz Ruch
7008,Working Paper â€“ WP/15/05- Second-Round Effects from Food and Energy Prices- an SBVAR approach,Franz Ruch & Stan du Plessis
6941,Working Paper – WP/15/04- Vulnerability to Normalization of Global Financing Conditions- An Operational Approach,Shakill Hassan & Merrisa Paul & Siobhan Redford
6839,Working Paper – WP/15/03- A Revised Quarterly Projection Model for South Africa,Shaun de Jager & Michael Johnston & Rudi Steinbach
6610,"Working Paper – WP/15/02- Speculative Flows, Exchange Rate Volatility and Monetary Policy- the South African Experience",Shakill Hassan
6607,Working Paper – WP/15/01- Labour Market and Monetary Policy in South Africa,Nicola Viegi
6516,Working Paper – WP/14/09- Variance Bounds as Thresholds for ‘Excessive’ Currency Volatility- Inflation Targeting Emerging Economies,Shaista Amod & Shakill Hassan
6504,Working Paper – WP/14/08- A semi-structural approach to estimate South Africa’s potential output,Vafa Anvari & Neléne Ehlers & Rudi Steinbach
6465,Working Paper – WP/14/07- Exploring Unbalanced Growth in South Africa- Understanding the Sectoral Structure of the South African Economy,Johannes W. Fedderke
6457,Working Paper – WP/14/06- Straightforward approximate stochastic equilibria for nonlinear Rational Expectations models,Michael K. Johnston & Robert G. King & Denny Lie
6345,Working Paper – WP/14/05- Transmission of China’s Shocks to the BRIS Countries,Mustafa Çakir & Alain Kabundi
6319,Working Paper – WP/14/04- A medium-sized open economy DSGE model of South Africa,Stan du Plessis & Ben Smit & Rudi Steinbach
6285,Working Paper – WP/14/03- Promotion and Relegation between Country Risk Classes as Maintained by Country Risk Rating Agencies,Johannes Fedderke
6218,Working Paper - WP/14/02- Relative price variability- Which components of the consumer price index contribute towards its variability?,Eliphas Ndou & Siobhan Redford
6107,Working Paper - WP/14/01- Monetary Policy and Heterogeneous Inflation Expectations in South Africa,Alain Kabundi & Eric Schaling & Modeste Some
6021,Working Paper - WP/13/06- Important channels of transmission of monetary policy shock in South Africa,Nombulelo Gumata & Alain Kabundi & Eliphas Ndou
5965,Working Paper - WP/13/05- Nominal GDP Targeting and the Monetary Policy Framework,Shakill Hassan & Chris Loewald
5962,Working Paper - WP/13/04- South African Capital Markets- An Overview,Shakill Hassan
5806,Working Paper - WP/13/03- Achieving higher growth and employment- Policy options for South Africa,David Faulkner & Christopher Loewald & Konstantin Makrelov
5705,Working Paper - WP/13/02- The Impact of International Spillovers on the South African Economy,F Ruch
5600,Working Paper - WP/13/01- The pace of potential output growth in the South African economy,N Ehlers & L Mboji & M M Smal
5210,Working Paper - WP/12/06- An Alternative Business Cycle Dating Procedure for South Africa,Adel Bosch & Franz Ruch
5152,"Working Paper - WP/12/08- Exchange Rate Pass-through to Import Prices, and Monetary Policy in South Africa",Janine Aron & Greg Farrell & John Muellbauer & Peter Sinclair
5145,Working Paper - WP/12/07- Towards a Measure of Core Inflation using Singular Spectrum,Mr Franz Ruch & Mr Dirk Bester
5119,Working Paper - WP/12/05- A Financial Conditions Index for South Africa,Miss Nombulelo Gumata & Mr Nir Klein & Mr Eliphas Ndou
5117,Working Paper - WP/12/04- What price-level data can tell us about pricing conduct in South Africa,Dr. Kenneth Creamer & Dr. Greg Farrell & Prof. Neil Rankin
5028,Working Paper - WP/12/03- The High-Frequency Response of the Rand-Dollar Rate to Inflation Surprises,Dr. Greg Farrell & Dr. Shakill Hassan & Prof. Nicola Viegi
5020,Working Paper - WP/12/02- Modelling South Africa’s equilibrium real effective exchange rate- A VECM approach,Shaun de Jager
4946,Working Paper - WP/12/01- No-Arbitrage One-Factor Models of the South African Term-Structure of Interest Rates,Peter Aling & Dr. Shakill Hassan
4878,"WP/11/01- The Rand as a Carry Trade Target- Risk, Returns and Policy Implications",Dr. Shakill Hassan & Sean Smith
3580,WP/10/03- Exchange Rate Pass-through in South Africa- Panel Evidence from Individual Goods and Services,David C. Parsley
3579,WP/10/02- A macroeconomic credit risk model for stress testing the South African banking sector,Olena Havrylchyk
3578,WP/10/01- Central bank balance sheet policy in South Africa and its implications for money-market liquidity,N Brink & M Kock
3488,WP/09/02- Inflation and the Household-Towards a Measurement of the Welfare Costs of Inflation,Steven F. Koch & Adél Bosch
3431,WP/09/01- An open economy New Keynesian DSGE model of the South African economy,Rudi Steinbach & Patience Mathuloe & Ben Smit
3247,"Stephen G. Hall, George Hondroyiannis, P.A.V.B. Swamy and George S. Tavlas - WP/07/04- The Benefits and Costs of Monetary Union in Southern Africa- A Critical Survey of the Literature",Stephen G. Hall & George Hondroyiannis & P.A.V.B. Swamy & George S. Tavlas
3245,Shaun de Jager - WP/07/03- A steady state QPM model for the South African economy,Shaun de Jager
3243,Nelene Ehlers and Rudi Steinbach - WP/07/06- The formation of inflation expectations in South Africa,Nelene Ehlers & Rudi Steinbach
3242,"Stephen G Hall, George Hondroyiannis, P A V B Swamy, George S Tavlas - WP/07/05- Where Has All the Money Gone? Wealth and the Demand for Money in South Africa",Stephen G Hall & George Hondroyiannis & P A V B Swamy & George S Tavlas
3195,"Daleen Smal, Coen Pretorius and Nelene Ehlers - WP/07/02- The core forecasting model of the South African Reserve Bank",Daleen Smal & Coen Pretorius & Nelene Ehlers
3112,"Janine Aron, John Muellbauer and Johan Prinsloo - WP/07/01- Balance Sheet Estimates for South Africa’s Household Sector from 1975 to 2005",Janine Aron & John Muellbauer & Johan Prinsloo
wps36,The role of regional and sectoral factors in Russian inflation developments,Elena Deryugina & Natalia Karlova & Alexey Ponomarenko & Anna Tsvetkova
wps35,Should Central Banks Prick Asset Price Bubbles? An Analysis Based on a Financial Accelerator Model with an Agent-Based Financial Market,Alexey Vasilenko
wps34,When are credit gap estimates reliable?,Elena Deryugina & Alexey Ponomarenko & Anna Rozhkova
wps33,Review of Methodological Specifics of Consumer Price Index Seasonal Adjustment in the Bank of Russia,Arina Sapova & Aleksey Porshakov & Andrey Andreev & Evgenia Shatilo
wps31,The 2008–2017 Decade in the Russian Banking Sector: Trends and Factors,Alexey Simanovskiy & Alexander Morozov & Andrey Sinyakov & Alexey Porshakov & Maria Pomelnikova & Yulia Ushakova & Vladimir Markelov & Mikhail Bezdudniy
wps30,Systemic Risk and Financial Fragility in the Chinese Economy: A Dynamic Factor Model Approach,Alexey Vasilenko
wps29,Analysis of the debt burden in Russian economy sectors,Svetlana Popova & Natalia Karlova & Alexey Ponomarenko & Elena Deryugina
wps28,Fiscal multipliers in Russia,Sergey Vlasov & Elena Deryugina
note16,Regional heterogeneity of household lending based on the findings of the household finance survey: regional features and potential risks,Mamedli Mariam & Andrey Sinyakov
wps25,Text Mining-based Economic Activity Estimates,Ksenia Yakovleva
wps24,Macro-financial linkages: the role of liquidity dependence,Alexey Ponomarenko & Anna Rozhkova & Sergei Seleznev
wps22,Effect of Banking Sector Resolution on Competition and Stability,Anna Kruglova & Yulia Ushakova
wps19,Impact of Banking Supervision Enhancement on Banking System Structure: Conclusions Delivered by Agent-Based Modelling,Alexey Ponomarenko & Andrey Sinyakov
wps17,Real-time determination of credit cycle phases in emerging markets,Elena Deryugina & Alexey Ponomarenko
note12,Estimating the exchange rate pass through effect on prices at the micro level,Andrey Sinyakov & Dmitry Chernyadyev & Arina Sapova
note11,The effects of Financial Shock on Russian short-term equilibrium interest rates,Yulia Ushakova & Dmitry Chernyadyev
note10,Consumer lending in Russia: prospects and risks based on household finance survey,Mamedli Mariam & Andrey Sinyakov
note9,Drivers of price inertia: survey evidence,Nataliya Karlova & Irina Bogacheva & Elena Puzanova
note6,Proactive Supervisory Policy: Short-term Pain and Long-term Gain,Andrey Sinyakov & Alexey Ponomarenko
note4,Exchange rate and competitiveness of the economy,Alexander Morozov & Yulia Ushakova & Dmitry Chernyadyev & Andrey Sinyakov & Alexey Vasilenko
wps15,Solving DSGE models with stochastic trends,Sergei Seleznev
wps13,The equilibrium interest rate: a measurement for Russia,Dmitry Kreptsev & Alexey Porshakov & Sergey Seleznev & Andrey Sinyakov
wps10,A note on money creation in emerg-ing market economies,Alexey Ponomarenko
wps8,Nowcasting of the Russian GDP Using the Current Statistics: Approach Modification,Yury Achkasov
note3,Money stock composition and inflation risks,Alexey Ponomarenko
note2,Measuring Domestically Generated Inflation,Alexey Ponomarenko
note1,Deposit dollarization and national currency depreciation in Russia and Kazakhstan,Alexey Ponomarenko & Anna Krupkina
wps7,Deposit dollarization in emerging markets: modelling the hysteresis effect,Anna Krupkina & Alexey Ponomarenko
wps5,Measuring Debt Burden,Sofya Donets & Alexey Ponomarenko
wps4,Evaluating the underlying inflation measures for Russia,Elena Deryugina & Alexey Ponomarenko & Andrey Sinyakov & Konstantin Sorokin
wps3,Disentangling loan demand and supply shocks in Russia,Elena Deryugina & Olga Kovalenko & Irina Pantina & Alexey Ponomarenko
wps2,Nowcasting and Short-Term Forecasting of Russian GDP with a Dynamic Factor Model,Alexey Porshakov & Elena Deryugina & Alexey Ponomarenko & Andrey Sinyakov
wps1,A large Bayesian vector autoregression model for Russia,Elena Deryugina & Alexey Ponomarenko
2018-34,Characteristics and Problems of the Employment Structure in Korea (in Korean),Keunho Jang
2018-33,The Sources of Firm Size-Wage Premium: Evidence from Employer-Employee Matched Data (in Korean),Sang Yoon Song
2018-32,Estimation of Long-term Housing Demand and Related Housing Construction Investment in North Korea (in Korean),Jooyung Lee
2018-31,Technological Progress and Youth Employment (in Korean),Myungkyu Shim & Hee-Seung Yang & Seohyun Lee
2018-30,Do Korean Exports Have Different Patterns over Different Regimes?: New Evidence from STAR-VECM,Sei-Wan Kim & Moon Jung Choi
2018-29,Which External Shock Matters in Small Open Economies? US Economic Policy Uncertainty vs. Global Risk Aversion,Youngju Kim & Hyunjoon Lim
2018-28,How the Financial Market Can Dampen the Effects of Commodity Price Shocks,Myunghyun Kim
2018-27,Monetary Policy and Income Inequality in Korea,Jongwook Park
2018-26,Identifying Uncertainty Shocks due to Geopolitical Swings in Korea,Seohyun Lee & Inhwan So & Jongrim Ha
2018-25,The Effects of Export Diversification on Macroeconomic Stabilization : Evidence from Korea,Jinsoo Lee & Bok-Keun Yu
2018-24,Accounting for the Sources of the Recent Decline in Korea's Exports to China,Moon Jung Choi & Kei-Mu Yi
2018-23,Cross-Border Bank Flows through Foreign Branches: Evidence from Korea,Youngjin Yun
2018-22,Import Demand of Advanced Countries and Korea¡¯s Exports (in Korean),Moon Jung Choi & Kyung Kuen Kim
2018-21,"Leverage, Hand-to-Mouth Households, and MPC Heterogeneity: Evidence from South Korea",Sang-yoon Song
2018-20,Fixed-Rate Loans and the Effectiveness of Monetary Policy,Sung Ho Park
2018-19,The Effect of Investment-Specific Technology Shocks on the Gap of Wage and Employment by Workers¡Ç Skill or Tasks (in Korean),Namju Kim
2018-18,Analysis of Changes in Determinants of Foreigners¡Ç Bond Investment before and after the Global Financial Crisis: The Case of Korea (in Korean),Bok-Keun Yu
2018-17,E-money: Legal Restrictions Theory and Monetary Policy,Ohik Kwon & Jaevin Park
2018-16,The Banks' Swansong: Banking and the Financial Markets under Asymmetric Information,Jungu Yang
2018-15,Reserve Accumulation and Bank Lending: Evidence from Korea,Youngjin Yun
2018-14,Central Bank Reputation and Inflation-Unemployment Performance: Empirical Evidence from an Executive Survey of 62 Countries,In Do Hwang
2018-13,Analysis on the Openness and Economic Welfare of North Korea (in Korean),Hyeok Jeong & Changyong Choi & Jiyoung Choi
2018-12,Uncertainty Shocks and Asymmetric Dynamics in Korea: A Nonlinear Approach,Kevin Larcher & Jaebeom Kim & Youngju Kim
2018-11,An Analysis of the Credit Behaviors of North Korean Defectors in South Korea (in Korean),Seungho Jung & Byongki Min & Juwon Kim
2018-10,Upgrading Product Quality: The Impact of Tariffs and Standards,Jihyun Eum
2018-9,Monetary Policy and Corporate Investment: Analysis of the Asset Price Channel and the Balance Sheet Channel (in Korean),SaangJoon Baak & Seung Whan Ryuk
2018-8,Rare Disasters and Exchange Rates: An Empirical Investigation of South Korean Exchange Rates under Tension between the Two Koreas,Cheolbeom Park & Suyeon Park
2018-7,Inventory Investments and Business Cycles (in Korean),"Seo, Byeongseon & Jang, Keunho"
2018-6,The Effects of Job Training Programs on Employability among College Graduates (in Korean),Chung Choe & Namju Kim & Koangsung Choi
2018-4,Establishment Size and Wage Inequality: The Roles of Performance Pay and Rent Sharing,Sang-yoon Song
2018-3,Who Improves or Worsens Liquidity in the Korean Treasury Bond Market?,Jieun Lee
2018-2,"What Drives the Stock Market Comovements between Korea and China, Japan and the US?",Jinsoo Lee & Bok-Keun Yu
2018-1,"Fourth Industrial Revolution and Innovative Capacity of South Korea: Comparative Analysis of Major Industrial Nations with US Patent Data, 1976-2015 (in Korean)","Lee, Jihong & Lim, Hyunkyeong & Jeong, Daeyoung"
2018-1,"Fourth Industrial Revolution and Innovative Capacity of South Korea: Comparative Analysis of Major Industrial Nations with US Patent Data, 1976-2015 (in Korean)","Lee, Jihong & Lim, Hyunkyeong & Jeong, Daeyoung"
2017-35,Transmission of Monetary Policy in Times of High Household Debt,Youngju Kim & Hyunjoon Lim
2017-34,The Effect of the DIP on the Business Performances of Rehabilitated Corporates (in Korean),Young Jun Choi
2017-33,Bank Globalization and Monetary Policy Transmission in Small Open Economies,Inhwan So
2017-32,Analysis of the Relationship between Interest Rate and Bank Profitability (in Korean),Jae-Joon Han & Inhawn So
2017-31,Impact of Population Aging on the Financial Sector (in Korean),Kyoungsoo Yoon & Jae Hoon Cha & Sohee Park & Sun Young Kang
2017-30,The Outlook and Challenges of Population Aging and Labor Market (in Korean),Chulhee Lee & Jieun Lee
2017-29,Impact of Ageing on the Public Finance (in Korean),Hosin Song & Joonyoung Hur
2017-28,Changes in the Korean Industry Structure due to It's Population Aging (in Korean),Jong Ku Kang
2017-27,Impacts of Aging on Households Assets and Liabilities (in Korean),Se-Hyung Jo & Yong-Min Lee & Jeong-Hoon Kim
2017-26,Effects of Population Aging on International Investment (in Korean),Jin Soo Lim & Young Rae Kim
2017-25,Impact of population aging on the housing market (in Korean),Kanghyun Oh & Sol Kim & Jaejun Yoon & Sangki Ahn & Donghwee Kwon
2017-24,Population Aging of Reunified Korea (in Korean),Jiyoung Choi
2017-23,Demographic Change and Current Account (in Korean),Kyungkeun Kim & Soyoung Kim
2017-22,Demographic Policies against Aging in OECD countries (in Korean),Jinill Kim & Kyounghoon Park
